Episode,Time,T1,T2,Q1,Q2,TSP1,TSP2,IAE
44,820,34.11,41.36,0.00,8.39,26.40,41.29,2497.11
44,825,34.11,41.17,0.00,58.39,26.40,41.29,2504.94
44,830,33.92,41.17,0.00,42.86,26.40,41.29,2512.58
44,835,33.79,40.88,0.00,92.86,26.40,41.29,2520.38
44,840,33.79,41.30,0.00,42.86,26.95,41.29,2527.23
44,845,33.76,41.07,0.00,42.20,26.95,41.29,2534.26
44,850,33.53,40.98,0.00,71.78,26.95,41.29,2541.15
44,855,33.47,41.33,0.00,21.78,26.95,41.29,2547.71
44,860,33.37,40.75,0.00,71.78,26.95,41.29,2554.67
44,865,33.18,41.04,0.00,51.22,26.95,41.29,2561.15
44,870,33.15,41.20,0.00,15.38,26.95,41.29,2567.44
44,875,33.11,40.88,0.00,65.38,26.95,41.29,2574.01
44,880,32.89,41.52,0.00,15.38,26.95,41.29,2580.18
44,885,32.92,41.23,0.00,36.91,26.95,41.29,2586.21
44,890,32.82,41.72,0.00,86.91,26.95,49.41,2599.77
44,895,32.82,42.01,0.00,100.00,26.95,49.41,2613.04
44,900,32.82,41.72,0.00,100.00,26.95,49.41,2626.60
44,905,32.82,41.94,0.00,100.00,26.95,49.41,2639.94
44,910,32.69,42.14,0.00,100.00,26.95,49.41,2652.95
44,915,32.50,42.20,0.00,100.00,26.95,49.41,2665.71
44,920,32.44,42.46,0.00,100.00,26.95,49.41,2678.15
44,925,32.21,42.75,0.00,100.00,26.95,49.41,2690.07
44,930,32.02,42.84,0.00,100.00,26.95,49.41,2701.71
44,935,31.89,43.23,0.00,100.00,26.95,49.41,2712.83
44,940,31.86,43.23,0.00,100.00,26.95,49.41,2723.92
44,945,31.86,43.72,0.00,100.00,26.95,49.41,2734.52
44,950,31.86,44.68,0.00,100.00,26.95,49.41,2744.16
44,955,31.86,45.26,0.00,100.00,26.95,49.41,2753.22
44,960,31.82,45.97,0.00,100.00,26.95,49.41,2761.53
44,965,31.53,45.97,0.00,100.00,26.95,49.41,2769.55
44,970,31.57,46.29,0.00,100.00,26.95,49.41,2777.29
44,975,31.69,46.49,0.00,100.00,26.95,49.41,2784.95
44,980,31.86,47.20,0.00,100.00,26.95,49.41,2792.07
44,985,31.86,47.77,0.00,100.00,26.95,49.41,2798.62
44,990,31.92,48.19,0.00,100.00,26.95,49.41,2804.81
44,995,32.11,49.03,0.00,71.74,26.95,49.41,2810.35
44,1000,32.21,49.45,0.00,21.74,26.95,49.41,2815.65
44,1005,32.50,49.68,0.00,14.27,26.95,49.41,2821.47
44,1010,32.50,49.84,0.00,17.33,26.95,49.41,2827.45
44,1015,32.50,49.87,0.00,23.64,26.95,49.41,2833.46
44,1020,32.79,50.00,0.00,14.18,26.95,49.41,2839.89
44,1025,32.82,50.00,0.00,17.95,26.95,49.41,2846.35
44,1030,32.82,49.94,0.00,23.79,26.95,49.41,2852.75
44,1035,33.15,49.58,0.00,57.73,26.95,49.41,2859.12
44,1040,33.05,49.32,0.00,97.19,26.95,49.41,2865.31
44,1045,33.15,49.23,0.00,80.89,26.95,49.41,2871.69
44,1050,33.15,49.13,0.00,92.21,26.95,49.41,2878.17
44,1055,33.24,49.32,0.00,42.21,26.95,49.41,2884.55
44,1060,33.34,48.71,0.00,92.21,26.95,49.41,2891.64
44,1065,33.47,49.29,0.00,43.88,26.95,49.41,2898.28
44,1070,33.44,49.19,0.00,87.55,26.95,49.41,2904.99
44,1075,33.44,49.23,0.00,63.30,26.95,49.41,2911.66
44,1080,33.40,49.03,0.00,100.00,26.95,49.41,2918.49
44,1085,33.47,49.26,0.00,50.00,26.95,49.41,2925.16
44,1090,33.50,49.58,0.00,11.16,26.95,49.41,2931.88
44,1095,33.47,48.97,0.00,61.16,26.95,49.41,2938.84
44,1100,33.37,48.87,0.00,100.00,26.95,49.41,2945.80
44,1105,33.31,48.77,0.00,100.00,26.95,49.41,2952.80
44,1110,33.15,48.81,0.00,100.00,26.95,49.41,2959.60
44,1115,32.95,48.55,0.00,100.00,26.95,49.41,2966.46
44,1120,32.92,48.35,0.00,100.00,26.95,49.41,2973.49
44,1125,32.95,48.81,0.00,100.00,26.95,49.41,2980.09
44,1130,33.15,49.19,0.00,50.00,26.95,49.41,2986.51
44,1135,33.15,49.48,0.00,18.03,26.95,49.41,2992.78
44,1140,33.15,49.68,0.00,22.23,26.95,49.41,2999.25
44,1145,33.15,50.10,0.00,0.00,26.95,49.41,3006.14
44,1150,33.15,49.90,0.00,27.82,26.95,49.41,3012.83
44,1155,33.27,49.74,0.00,40.47,26.95,49.41,3019.48
44,1160,33.15,49.29,0.00,90.47,26.95,49.41,3025.80
44,1165,33.15,49.42,0.00,48.88,26.95,49.41,3032.01
44,1170,33.15,49.06,0.00,98.88,26.95,49.41,3038.56
44,1175,33.21,49.32,0.00,48.88,26.95,49.41,3044.91
44,1180,33.34,48.94,0.00,98.88,26.95,49.41,3051.77
44,1185,33.15,48.52,0.00,100.00,26.95,49.41,3058.86
44,1190,33.15,48.48,0.00,100.00,26.95,49.41,3065.99
44,1195,32.82,48.13,0.00,100.00,26.95,49.41,3073.14
